"uscode","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","233210",,696886,5707474,25396809,161677,,189357,1136262,6132612,123980,,151371,1019222,4418942,23634,,122555,936133,4036692,9396,,100238,908591,3981460,3511,,54155,690453,2801997,789,,42833,593153,2295074,295,,18220,263933,1044297,56,"D",0,0,0,8,"D",0,0,0,8
"98","23322/",,73965,682142,3013295,9043,,8982,64903,361487,5785,"D",0,0,0,1494,,13064,104239,448751,980,,17283,166014,707186,576,,9245,93280,394746,136,,7607,82790,338390,52,,5877,74449,349909,18,"D",0,0,0,1,"D",0,0,0,1
"98","233220",,73965,682142,3013295,9043,,8982,64903,361487,5785,"D",0,0,0,1494,,13064,104239,448751,980,,17283,166014,707186,576,,9245,93280,394746,136,,7607,82790,338390,52,,5877,74449,349909,18,"D",0,0,0,1,"D",0,0,0,1
"98","2333//",,724197,7880704,33220280,41630,,30706,256924,1428984,17726,,56429,481088,2151838,8392,,100502,939421,4063627,7389,,165235,1703682,7236728,5481,,110271,1251460,5269613,1632,,113688,1384907,5720499,770,,55175,714312,2835447,165,,31795,389950,1574408,47,,60396,758960,2939136,28
"98","23331/",,86859,945113,3828813,2406,,1533,11085,76976,1168,,2697,22913,99764,404,,4579,40842,176497,336,,8512,89597,359661,278,,6824,86789,349904,97,,11809,127600,535016,76,,8847,88803,402498,25,,8648,102357,406186,11,,33410,375127,1422311,11
"98","233310",,86859,945113,3828813,2406,,1533,11085,76976,1168,,2697,22913,99764,404,,4579,40842,176497,336,,8512,89597,359661,278,,6824,86789,349904,97,,11809,127600,535016,76,,8847,88803,402498,25,,8648,102357,406186,11,,33410,375127,1422311,11
"98","23332/",,637338,6935591,29391467,39224,,29173,245839,1352008,16558,,53732,458175,2052074,7988,,95923,898579,3887130,7053,,156723,1614085,6877067,5203,,103447,1164671,4919709,1535,,101879,1257307,5185483,694,,46328,625509,2432949,140,,23147,287593,1168222,36,,26986,383833,1516825,17
"98","233320",,637338,6935591,29391467,39224,,29173,245839,1352008,16558,,53732,458175,2052074,7988,,95923,898579,3887130,7053,,156723,1614085,6877067,5203,,103447,1164671,4919709,1535,,101879,1257307,5185483,694,,46328,625509,2432949,140,,23147,287593,1168222,36,,26986,383833,1516825,17
"98","234///",,856312,8226964,39321547,39949,,29676,202825,1814244,18883,,46577,348514,1873635,6972,,80095,664295,3496348,5856,,151826,1413650,7159227,4959,,126662,1227540,5895275,1825,,155035,1569006,7181686,1034,,97019,971216,4261272,288,,60061,669200,2859328,88,,109361,1160718,4780532,44
"98","2341//",,310815,2911385,15755131,11818,,7405,53806,595310,4792,,13508,106969,713603,2009,,25399,211330,1338509,1848,,53973,497949,2991190,1738,,52251,483888,2644722,749,,74450,726600,3620169,494,,47845,464452,2153335,143,,25513,255778,1209029,37,,10471,110613,489264,8
"98","23411/",,274144,2491966,13767501,10985,"D",0,0,0,4545,,12639,99581,665931,1879,,23556,193114,1245014,1718,,49080,448421,2718320,1584,,46508,424300,2334927,666,,66073,620793,3138179,436,,40806,385817,1825156,122,,20359,192759,922702,29,"D",0,0,0,6
"98","234110",,274144,2491966,13767501,10985,"D",0,0,0,4545,,12639,99581,665931,1879,,23556,193114,1245014,1718,,49080,448421,2718320,1584,,46508,424300,2334927,666,,66073,620793,3138179,436,,40806,385817,1825156,122,,20359,192759,922702,29,"D",0,0,0,6
"98","23412/",,36671,419419,1987630,833,"D",0,0,0,247,,869,7388,47672,130,,1843,18216,93495,130,,4893,49528,272870,154,,5743,59588,309795,83,,8377,105807,481990,58,,7039,78635,328179,21,,5154,63019,286327,8,"D",0,0,0,2
"98","234120",,36671,419419,1987630,833,"D",0,0,0,247,,869,7388,47672,130,,1843,18216,93495,130,,4893,49528,272870,154,,5743,59588,309795,83,,8377,105807,481990,58,,7039,78635,328179,21,,5154,63019,286327,8,"D",0,0,0,2
"98","2349//",,545497,5315579,23566416,28131,,22271,149019,1218934,14091,,33069,241545,1160032,4963,,54696,452965,2157839,4008,,97853,915701,4168037,3221,,74411,743652,3250553,1076,,80585,842406,3561517,540,,49174,506764,2107937,145,,34548,413422,1650299,51,,98890,1050105,4291268,36
"98","23491/",,198821,1890465,8785618,10652,,7836,55540,377341,4253,,14144,106651,537317,2111,,25336,213627,1078327,1849,,49787,458593,2189040,1629,,35017,347457,1589134,510,,32979,323572,1418124,229,,17073,181374,741440,53,,7857,83125,335028,12,,8792,120526,519867,6
"98","234910",,198821,1890465,8785618,10652,,7836,55540,377341,4253,,14144,106651,537317,2111,,25336,213627,1078327,1849,,49787,458593,2189040,1629,,35017,347457,1589134,510,,32979,323572,1418124,229,,17073,181374,741440,53,,7857,83125,335028,12,,8792,120526,519867,6
"98","23492/",,98465,957763,3909650,4325,,3141,23396,176672,1894,,5466,40982,176893,810,,9317,75057,315031,679,,17307,161320,651726,563,,15088,142857,553477,212,,19483,187294,749884,124,,8446,70996,277059,24,,10398,129164,512570,15,,9819,126697,496338,4
"98","234920",,98465,957763,3909650,4325,,3141,23396,176672,1894,,5466,40982,176893,810,,9317,75057,315031,679,,17307,161320,651726,563,,15088,142857,553477,212,,19483,187294,749884,124,,8446,70996,277059,24,,10398,129164,512570,15,,9819,126697,496338,4
"98","23493/",,91921,963673,4087472,527,,281,3635,211756,182,,462,4299,18393,70,,920,8683,35620,65,,2325,32253,110300,75,,3061,34567,140451,45,,6083,75627,312231,37,,8396,100448,394073,24,,8059,104079,457701,12,,62334,600082,2406947,17
"98","234930",,91921,963673,4087472,527,,281,3635,211756,182,,462,4299,18393,70,,920,8683,35620,65,,2325,32253,110300,75,,3061,34567,140451,45,,6083,75627,312231,37,,8396,100448,394073,24,,8059,104079,457701,12,,62334,600082,2406947,17
"98","23499/",,156290,1503678,6783676,12627,,11013,66448,453165,7762,,12997,89613,427429,1972,,19123,155598,728861,1415,,28434,263535,1216971,954,,21245,218771,967491,309,,22040,255913,1081278,150,,15259,153946,695365,44,,8234,97054,345000,12,,17945,202800,868116,9
"98","234990",,156290,1503678,6783676,12627,,11013,66448,453165,7762,,12997,89613,427429,1972,,19123,155598,728861,1415,,28434,263535,1216971,954,,21245,218771,967491,309,,22040,255913,1081278,150,,15259,153946,695365,44,,8234,97054,345000,12,,17945,202800,868116,9
"98","235///",,3865341,32183352,142250424,443982,,444822,2487270,14477642,279941,,506911,3280281,14661370,77195,,624912,4670008,20733385,46558,,838788,7286777,31993312,28098,,536771,5129316,21949232,7919,,502203,5127409,21318742,3399,,214254,2287997,9417723,639,,124835,1263125,4996571,187,,71845,651169,2702447,46
"98","2351//",,879908,8158981,34806094,90341,,91132,551631,2866004,52030,,115615,824634,3550067,17509,,151636,1245988,5372181,11289,,200398,1897851,8141340,6746,,123834,1309134,5535638,1833,,108923,1229788,5065541,749,,45226,574534,2237937,133,,28843,374345,1450361,43,,14301,151076,587025,9
"98","23511/",,879908,8158981,34806094,90341,,91132,551631,2866004,52030,,115615,824634,3550067,17509,,151636,1245988,5372181,11289,,200398,1897851,8141340,6746,,123834,1309134,5535638,1833,,108923,1229788,5065541,749,,45226,574534,2237937,133,,28843,374345,1450361,43,,14301,151076,587025,9
"98","235110",,879908,8158981,34806094,90341,,91132,551631,2866004,52030,,115615,824634,3550067,17509,,151636,1245988,5372181,11289,,200398,1897851,8141340,6746,,123834,1309134,5535638,1833,,108923,1229788,5065541,749,,45226,574534,2237937,133,,28843,374345,1450361,43,,14301,151076,587025,9
"98","2352//",,218825,1361838,6459789,40935,,44204,209373,1260211,29805,,39506,215514,994412,6063,,41006,252385,1156911,3066,,43844,309032,1400483,1505,,23690,182031,808346,359,,16325,132445,570221,112,"D",0,0,0,20,"D",0,0,0,5,,0,0,0,0
"98","23521/",,218825,1361838,6459789,40935,,44204,209373,1260211,29805,,39506,215514,994412,6063,,41006,252385,1156911,3066,,43844,309032,1400483,1505,,23690,182031,808346,359,,16325,132445,570221,112,"D",0,0,0,20,"D",0,0,0,5,,0,0,0,0
"98","235210",,218825,1361838,6459789,40935,,44204,209373,1260211,29805,,39506,215514,994412,6063,,41006,252385,1156911,3066,,43844,309032,1400483,1505,,23690,182031,808346,359,,16325,132445,570221,112,"D",0,0,0,20,"D",0,0,0,5,,0,0,0,0
"98","2353//",,770632,7589874,31707131,65858,,65159,419937,2147502,37183,,82944,612065,2600563,12584,,109369,920526,3919078,8153,,158166,1541174,6555208,5268,,111370,1186477,4924786,1623,,119176,1419004,5756838,793,,58627,750334,2961206,178,,39788,463267,1740102,59,,26033,277090,1101848,17
"98","23531/",,770632,7589874,31707131,65858,,65159,419937,2147502,37183,,82944,612065,2600563,12584,,109369,920526,3919078,8153,,158166,1541174,6555208,5268,,111370,1186477,4924786,1623,,119176,1419004,5756838,793,,58627,750334,2961206,178,,39788,463267,1740102,59,,26033,277090,1101848,17
"98","235310",,770632,7589874,31707131,65858,,65159,419937,2147502,37183,,82944,612065,2600563,12584,,109369,920526,3919078,8153,,158166,1541174,6555208,5268,,111370,1186477,4924786,1623,,119176,1419004,5756838,793,,58627,750334,2961206,178,,39788,463267,1740102,59,,26033,277090,1101848,17
"98","2354//",,515364,3877607,17208688,50021,,48810,258369,1581637,31283,,53257,313399,1394231,8151,,68410,454957,2031015,5059,,108961,847283,3786477,3577,,81598,691737,2998568,1203,,90672,803516,3296214,601,,36692,313953,1288170,111,"D",0,0,0,32,"D",0,0,0,4
"98","23541/",,170005,1166181,5460469,21720,,21904,104920,707937,14291,,24154,128356,606162,3738,,26612,159024,750317,1988,,33927,255026,1175150,1128,,25387,215049,937892,376,"D",0,0,0,170,"D",0,0,0,22,"D",0,0,0,7,,0,0,0,0
"98","235410",,170005,1166181,5460469,21720,,21904,104920,707937,14291,,24154,128356,606162,3738,,26612,159024,750317,1988,,33927,255026,1175150,1128,,25387,215049,937892,376,"D",0,0,0,170,"D",0,0,0,22,"D",0,0,0,7,,0,0,0,0
"98","23542/",,293849,2320424,10054987,19944,,17808,104870,628399,11090,,21083,133245,571480,3191,,32810,228065,995866,2397,,62660,486869,2152487,2038,,48996,411410,1793064,718,,60199,542244,2206273,393,,28574,252813,1022661,88,"D",0,0,0,25,"D",0,0,0,4
"98","235420",,293849,2320424,10054987,19944,,17808,104870,628399,11090,,21083,133245,571480,3191,,32810,228065,995866,2397,,62660,486869,2152487,2038,,48996,411410,1793064,718,,60199,542244,2206273,393,,28574,252813,1022661,88,"D",0,0,0,25,"D",0,0,0,4
"98","23543/",,51510,391002,1693232,8357,,9098,48579,245301,5902,,8020,51798,216589,1222,,8988,67868,284832,674,,12374,105388,458840,411,,7215,65278,267612,109,"D",0,0,0,38,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","235430",,51510,391002,1693232,8357,,9098,48579,245301,5902,,8020,51798,216589,1222,,8988,67868,284832,674,,12374,105388,458840,411,,7215,65278,267612,109,"D",0,0,0,38,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","2355//",,338784,2317984,10438867,60754,,68964,359010,1892125,44760,,58470,351333,1510267,9083,,54638,378429,1631689,4126,,59100,476731,2030549,2025,"D",0,0,0,447,"D",0,0,0,245,,18379,138138,706232,54,"D",0,0,0,11,"D",0,0,0,3
"98","23551/",,262569,1740450,7809913,46918,,53452,280331,1491954,34657,,46065,273580,1175469,7167,,40617,273723,1170860,3071,,41665,320646,1372069,1429,,22175,178930,762902,325,,32344,231530,1007665,211,,14955,106087,465567,45,"D",0,0,0,10,"D",0,0,0,3
"98","235510",,262569,1740450,7809913,46918,,53452,280331,1491954,34657,,46065,273580,1175469,7167,,40617,273723,1170860,3071,,41665,320646,1372069,1429,,22175,178930,762902,325,,32344,231530,1007665,211,,14955,106087,465567,45,"D",0,0,0,10,"D",0,0,0,3
"98","23552/",,76215,577534,2628954,13836,,15512,78679,400171,10103,,12405,77753,334798,1916,,14021,104706,460829,1055,,17435,156085,658480,596,"D",0,0,0,122,"D",0,0,0,34,,3424,32051,240665,9,"D",0,0,0,1,,0,0,0,0
"98","235520",,76215,577534,2628954,13836,,15512,78679,400171,10103,,12405,77753,334798,1916,,14021,104706,460829,1055,,17435,156085,658480,596,"D",0,0,0,122,"D",0,0,0,34,,3424,32051,240665,9,"D",0,0,0,1,,0,0,0,0
"98","2356//",,244435,1706461,7882266,31538,,31137,157627,976749,20245,,34892,197214,903886,5296,,42981,275728,1269596,3185,,62050,469277,2120362,2061,,36831,300083,1313199,546,,26268,218248,931471,183,"D",0,0,0,19,"D",0,0,0,2,"D",0,0,0,1
"98","23561/",,244435,1706461,7882266,31538,,31137,157627,976749,20245,,34892,197214,903886,5296,,42981,275728,1269596,3185,,62050,469277,2120362,2061,,36831,300083,1313199,546,,26268,218248,931471,183,"D",0,0,0,19,"D",0,0,0,2,"D",0,0,0,1
"98","235610",,244435,1706461,7882266,31538,,31137,157627,976749,20245,,34892,197214,903886,5296,,42981,275728,1269596,3185,,62050,469277,2120362,2061,,36831,300083,1313199,546,,26268,218248,931471,183,"D",0,0,0,19,"D",0,0,0,2,"D",0,0,0,1
"98","2357//",,306585,2142149,10993175,34820,,29676,151645,1413611,21044,,42579,237988,1275888,6465,,54221,337333,1714589,4054,,69863,512363,2510121,2359,,40537,320327,1443439,597,,35561,312854,1393978,243,,12177,103766,469565,35,,9424,78310,299386,15,,12547,87563,472598,8
"98","23571/",,306585,2142149,10993175,34820,,29676,151645,1413611,21044,,42579,237988,1275888,6465,,54221,337333,1714589,4054,,69863,512363,2510121,2359,,40537,320327,1443439,597,,35561,312854,1393978,243,,12177,103766,469565,35,,9424,78310,299386,15,,12547,87563,472598,8
"98","235710",,306585,2142149,10993175,34820,,29676,151645,1413611,21044,,42579,237988,1275888,6465,,54221,337333,1714589,4054,,69863,512363,2510121,2359,,40537,320327,1443439,597,,35561,312854,1393978,243,,12177,103766,469565,35,,9424,78310,299386,15,,12547,87563,472598,8
"98","2358//",,23692,187204,841050,4028,,4739,26463,138621,2507,,5891,39371,177291,901,,5574,43569,198661,421,,4778,46401,203194,167,"D",0,0,0,23,"D",0,0,0,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","23581/",,23692,187204,841050,4028,,4739,26463,138621,2507,,5891,39371,177291,901,,5574,43569,198661,421,,4778,46401,203194,167,"D",0,0,0,23,"D",0,0,0,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","235810",,23692,187204,841050,4028,,4739,26463,138621,2507,,5891,39371,177291,901,,5574,43569,198661,421,,4778,46401,203194,167,"D",0,0,0,23,"D",0,0,0,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","2359//",,567116,4841254,21913364,65687,,61001,353215,2201182,41084,,73757,488763,2254765,11143,,97077,761093,3439665,7205,,131628,1186665,5245578,4390,,86888,865161,3765073,1288,,67236,717668,3044616,464,,29926,308618,1329193,89,"D",0,0,0,20,"D",0,0,0,4
"98","23591/",,76231,751313,3130304,3799,,2302,19487,134379,1569,,4412,32933,150139,653,,8948,78888,338671,652,,17517,172866,708776,566,,15842,161001,688905,235,,14693,157559,619379,97,,7027,75021,314592,21,"D",0,0,0,5,"D",0,0,0,1
"98","235910",,76231,751313,3130304,3799,,2302,19487,134379,1569,,4412,32933,150139,653,,8948,78888,338671,652,,17517,172866,708776,566,,15842,161001,688905,235,,14693,157559,619379,97,,7027,75021,314592,21,"D",0,0,0,5,"D",0,0,0,1
"98","23592/",,46220,408990,1773257,5205,,5141,30726,149898,2683,,8182,57534,242916,1222,,10502,91012,390234,777,,12040,117569,506422,407,,5612,58387,248300,85,"D",0,0,0,26,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","235920",,46220,408990,1773257,5205,,5141,30726,149898,2683,,8182,57534,242916,1222,,10502,91012,390234,777,,12040,117569,506422,407,,5612,58387,248300,85,"D",0,0,0,26,"D",0,0,0,5,,0,0,0,0,,0,0,0,0
"98","23593/",,145838,1122703,5666394,22812,,23845,128174,812587,15806,,23427,146690,732302,3583,,25476,189846,936904,1918,,32206,270529,1302658,1078,,20720,188111,901056,312,,14218,142869,692514,100,,3701,36014,188939,12,"D",0,0,0,2,"D",0,0,0,1
"98","235930",,145838,1122703,5666394,22812,,23845,128174,812587,15806,,23427,146690,732302,3583,,25476,189846,936904,1918,,32206,270529,1302658,1078,,20720,188111,901056,312,,14218,142869,692514,100,,3701,36014,188939,12,"D",0,0,0,2,"D",0,0,0,1
"98","23594/",,26911,216750,950062,1874,,1322,9329,64216,921,,2271,15919,70375,336,,3885,30449,135866,282,,6726,59541,263542,226,,4641,41962,171015,70,"D",0,0,0,32,"D",0,0,0,4,"D",0,0,0,3,,0,0,0,0
"98","235940",,26911,216750,950062,1874,,1322,9329,64216,921,,2271,15919,70375,336,,3885,30449,135866,282,,6726,59541,263542,226,,4641,41962,171015,70,"D",0,0,0,32,"D",0,0,0,4,"D",0,0,0,3,,0,0,0,0
"98","23595/",,66532,818751,3448290,3912,,2934,29319,146364,1771,,4902,46823,195327,724,,8119,87961,362444,595,,16020,198681,835450,516,,14244,193605,795494,208,,11619,161150,671566,79,,4759,67711,288643,15,"D",0,0,0,3,"D",0,0,0,1
"98","235950",,66532,818751,3448290,3912,,2934,29319,146364,1771,,4902,46823,195327,724,,8119,87961,362444,595,,16020,198681,835450,516,,14244,193605,795494,208,,11619,161150,671566,79,,4759,67711,288643,15,"D",0,0,0,3,"D",0,0,0,1
"98","23599/",,205384,1522747,6945057,28085,,25457,136180,893738,18334,,30563,188864,863706,4625,,40147,282937,1275546,2981,,47119,367479,1628730,1597,,25829,222095,960303,378,,19116,180906,745342,130,,11451,98410,397127,32,"D",0,0,0,7,"D",0,0,0,1
"98","235990",,205384,1522747,6945057,28085,,25457,136180,893738,18334,,30563,188864,863706,4625,,40147,282937,1275546,2981,,47119,367479,1628730,1597,,25829,222095,960303,378,,19116,180906,745342,130,,11451,98410,397127,32,"D",0,0,0,7,"D",0,0,0,1
"98","31----",,14393609,143570109,580356005,344341,,230008,1582899,8918102,123326,,402245,2813462,11786002,59889,,732646,5622413,23550783,53286,,1630784,13613350,56606785,52301,,1770407,15830767,64678071,25301,,3036265,28448276,114674400,19748,,2296188,22389178,90182077,6656,,1779667,18888783,75427144,2638,,2515399,34380981,134532641,1196
"98","311///",,1443766,10626630,44480065,25698,,15762,76449,578271,8801,,28656,133072,556787,4282,,53788,286374,1217700,3888,,116748,797581,3397016,3776,,131768,1026769,4355172,1871,,272080,2227527,9283081,1723,,282693,2403031,9941691,812,,246138,1862130,7675098,363,,296133,1813697,7475249,182
"98","3111//",,47012,432911,1787858,1783,,861,6166,70403,434,,2012,14741,59967,297,,5388,42092,172556,386,,14493,124705,497205,469,,7644,68870,266006,111,,10077,97545,415689,66,,6537,78792,306032,20,,0,0,0,0,,0,0,0,0
"98","31111/",,47012,432911,1787858,1783,,861,6166,70403,434,,2012,14741,59967,297,,5388,42092,172556,386,,14493,124705,497205,469,,7644,68870,266006,111,,10077,97545,415689,66,,6537,78792,306032,20,,0,0,0,0,,0,0,0,0
"98","311111",,13491,144763,590354,222,,114,732,3829,72,,117,676,2764,17,,341,2365,10357,23,,1473,12609,50793,42,,1453,12541,48753,19,,6491,64785,282023,39,,3502,51055,191835,10,,0,0,0,0,,0,0,0,0
"98","311119",,33521,288148,1197504,1561,,747,5434,66574,362,,1895,14065,57203,280,,5047,39727,162199,363,,13020,112096,446412,427,,6191,56329,217253,92,,3586,32760,133666,27,,3035,27737,114197,10,,0,0,0,0,,0,0,0,0
"98","3112//",,54531,593303,2422553,832,"D",0,0,0,153,,669,5296,19048,99,,1542,12216,49818,108,,6301,59821,244399,195,,8709,84092,337987,129,,16387,164717,685002,102,,11160,129987,528073,32,,8267,121712,470566,13,"D",0,0,0,1
"98","31121/",,17332,157192,636762,447,"D",0,0,0,101,,316,2606,9188,47,,1007,8113,33743,70,,3822,35214,144525,122,,4327,43364,171193,65,,5762,54754,220799,38,,1212,9863,41844,3,"D",0,0,0,1,,0,0,0,0
"98","311211",,12267,115963,463015,346,"D",0,0,0,70,,258,2199,7221,39,,832,6684,25780,57,,3161,29435,120574,102,,3380,34554,134352,51,,4155,38800,156340,26,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","311212",,4172,30233,130336,72,"D",0,0,0,21,,58,407,1967,8,,114,659,4509,8,,420,3184,13715,13,,614,4636,20479,9,"D",0,0,0,10,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0
"98","311213",,893,10996,43411,29,"D",0,0,0,10,,0,0,0,0,,61,770,3454,5,,241,2595,10236,7,,333,4174,16362,5,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","31122/",,24250,259564,1084695,324,"D",0,0,0,45,"D",0,0,0,46,"D",0,0,0,33,,2246,22103,90506,66,"D",0,0,0,61,,8094,83743,359412,49,,6560,77340,314829,20,"D",0,0,0,4,,0,0,0,0
"98","311221",,9087,120911,499399,58,"D",0,0,0,9,"D",0,0,0,7,"D",0,0,0,2,,198,2036,7811,7,"D",0,0,0,6,"D",0,0,0,12,,3673,50537,206843,11,"D",0,0,0,4,,0,0,0,0
"98","311222",,6139,58394,247004,109,"D",0,0,0,11,"D",0,0,0,15,,215,1728,6999,17,,993,9186,39291,29,,1349,12544,51754,20,,1760,16402,71990,12,,1703,17511,71481,5,,0,0,0,0,,0,0,0,0
"98","311223",,1823,15862,64433,43,"D",0,0,0,7,"D",0,0,0,5,"D",0,0,0,4,,314,3127,11806,9,,987,8140,34710,15,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","311225",,7201,64397,273859,114,,29,168,2012,18,,130,826,3404,19,,151,1054,4178,10,,741,7754,31598,21,,1391,12950,52375,20,,3575,32353,143787,22,,1184,9292,36505,4,,0,0,0,0,,0,0,0,0
"98","31123/",,12949,176547,701096,61,,17,114,324,7,"D",0,0,0,6,"D",0,0,0,5,,233,2504,9368,7,"D",0,0,0,3,,2531,26220,104791,15,,3388,42784,171400,9,,5258,88604,335984,8,"D",0,0,0,1
"98","311230",,12949,176547,701096,61,,17,114,324,7,"D",0,0,0,6,"D",0,0,0,5,,233,2504,9368,7,"D",0,0,0,3,,2531,26220,104791,15,,3388,42784,171400,9,,5258,88604,335984,8,"D",0,0,0,1
"98","3113//",,81206,668652,2734895,1715,"D",0,0,0,612,,2390,9131,37678,352,,3699,13927,58071,277,,6038,35839,141406,195,,6512,45679,186334,92,,15160,128420,528594,96,,22980,225154,906521,63,,18466,175904,706155,26,"D",0,0,0,2
"98","31131/",,14384,151710,606003,90,"D",0,0,0,11,"D",0,0,0,5,,67,628,1572,5,,352,3499,14976,9,,1417,11373,38695,19,,2746,30629,137447,16,,7719,82851,318959,22,"D",0,0,0,3,,0,0,0,0
"98","311311",,5376,58952,203796,36,"D",0,0,0,3,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,8,"D",0,0,0,5,"D",0,0,0,5,"D",0,0,0,3,,0,0,0,0
"98","311312",,2876,37533,164468,15,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,4,"D",0,0,0,6,,0,0,0,0,,0,0,0,0
"98","311313",,6132,55225,237739,39,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,5,"D",0,0,0,11,,1186,9683,52147,7,,3972,37208,145396,11,,0,0,0,0,,0,0,0,0
"98","31132/",,9109,86596,367016,133,"D",0,0,0,53,"D",0,0,0,28,,217,1058,4354,16,,236,1145,4816,9,,604,4024,15620,8,,1673,14993,68068,10,,2198,25157,106570,6,"D",0,0,0,2,"D",0,0,0,1
"98","311320",,9109,86596,367016,133,"D",0,0,0,53,"D",0,0,0,28,,217,1058,4354,16,,236,1145,4816,9,,604,4024,15620,8,,1673,14993,68068,10,,2198,25157,106570,6,"D",0,0,0,2,"D",0,0,0,1
"98","31133/",,33429,233367,970007,873,"D",0,0,0,287,"D",0,0,0,187,,2295,7960,33557,173,,3571,21163,77695,118,,2733,17362,72760,41,,5198,34216,136146,36,,6139,61715,246544,17,,9410,79726,353356,13,"D",0,0,0,1
"98","311330",,33429,233367,970007,873,"D",0,0,0,287,"D",0,0,0,187,,2295,7960,33557,173,,3571,21163,77695,118,,2733,17362,72760,41,,5198,34216,136146,36,,6139,61715,246544,17,,9410,79726,353356,13,"D",0,0,0,1
"98","31134/",,24284,196979,791869,619,,449,1634,9380,261,,877,3462,14603,132,,1120,4281,18588,83,,1879,10032,43919,59,,1758,12920,59259,24,,5543,48582,186933,34,,6924,55431,234448,18,,5734,60637,224739,8,,0,0,0,0
"98","311340",,24284,196979,791869,619,,449,1634,9380,261,,877,3462,14603,132,,1120,4281,18588,83,,1879,10032,43919,59,,1758,12920,59259,24,,5543,48582,186933,34,,6924,55431,234448,18,,5734,60637,224739,8,,0,0,0,0
"98","3114//",,158905,1223706,5405741,1721,,663,4271,26129,408,,1205,7001,32296,175,,3000,20653,96243,213,,9263,74218,352333,295,,15821,126858,603158,221,,37713,272355,1239940,237,,37983,308166,1347460,106,,34336,260004,1117301,52,,18921,150180,590881,14
"98","31141/",,82763,577148,2444668,644,"D",0,0,0,120,,325,3014,11958,47,,1203,8667,38237,86,,3622,29522,136479,118,,5234,39436,166376,72,,16121,114725,503978,104,,19879,140636,599063,54,,21437,143488,590474,32,"D",0,0,0,11
